1,4,16,13,16
2,8,15,9,16
6,8,16,14,9
2,4,12,10,9
5,7,15,13,9
1,3,11,9,9
5,3,12,14,16
7,12,15,10,9
3,8,11,6,9
6,11,14,9,9
2,7,10,5,9
11,12,16,15,4
7,8,12,11,4
3,4,8,7,4
10,11,15,14,4
6,7,11,10,4
2,3,7,6,4
9,10,14,13,4
5,6,10,9,4
1,2,6,5,4
